"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","group","Altitude","sex","stage","method","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","osci.small","osci.med","osci.large","Length","Uploaded","Other_species1","Other_species2","Remarks","Bird_seen","animal.seen","Playback_used","temp","regnr","auto","dvc","mic","smp","Other_species","Other_species3","Other_species4","Other_species5","sound.files"
"93","99170","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Mount Kupe, Max's Trail, Nyasoso",4.8239,9.7059,"song","https://xeno-canto.org/99170/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99170","B","9:30am","2012-03-31","birds","1300","","","field recording","EmeraldCuckoo6.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99170-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99170-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99170-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99170-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99170-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99170-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99170-large.png","0:15","2012-04-19",NA,NA,"Singing from a vine tangle in open forest","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99170.mp3"
"94","99169","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Korup National Park",5.059,8.807,"song","https://xeno-canto.org/99169/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99169","B","11:00am","2012-03-29","birds","100","","","field recording","EmeraldCuckoo5.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99169-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99169-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99169-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99169-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99169-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99169-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99169-large.png","0:24","2012-04-19","Pogoniulus subsulphureus","Criniger calurus","Singing from the canopy","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99169.mp3"
"95","99168","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Lake Barombi Mbo",4.6639,9.3901,"song","https://xeno-canto.org/99168/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99168","B","11:00am","2012-03-28","birds","700","","","field recording","EmeraldCuckoo4.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99168-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99168-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99168-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99168-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99168-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99168-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99168-large.png","0:12","2012-04-19","Trachyphonus purpuratus","Pogoniulus subsulphureus","Singing from a distant tree behind the village","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99168.mp3"
"96","99167","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Lake Barombi Mbo",4.6639,9.3901,"song","https://xeno-canto.org/99167/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99167","B","11:00am","2012-03-28","birds","700","","","field recording","EmeraldCuckoo3.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99167-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99167-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99167-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99167-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99167-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99167-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99167-large.png","0:06","2012-04-19",NA,NA,"Singing from a distant tree behind the village","no","no","no","","","no","","","44100","Pogoniulus subsulphureus",NA,NA,NA,"Chrysococcyx-cupreus-99167.mp3"
"97","48244","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mark Harper","Ghana","Aboabo, Ghana",5.5859,-1.4089,"song","https://xeno-canto.org/48244/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/48244","B","10.40","2010-04-10","birds","100","","","field recording","African Emerald Cuckoo 17.mp3","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/ffts/XC48244-small.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/ffts/XC48244-med.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/ffts/XC48244-large.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/ffts/XC48244-full.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/wave/XC48244-small.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/wave/XC48244-med.png","//xeno-canto.org/sounds/uploaded/JCVWXHYUNX/wave/XC48244-large.png","0:37","2010-05-01",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-48244.mp3"
"98","43706","Chrysococcyx","cupreus","","African Emerald Cuckoo","Don Jones","South Africa","Woodbush Forest, Limpopo",-23.8306,29.9951,"call","https://xeno-canto.org/43706/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/43706","B","?","2003-10-11","birds","1426","","","field recording","africanemeraldcuckoo1.sa03.mp3","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/ffts/XC43706-small.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/ffts/XC43706-med.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/ffts/XC43706-large.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/ffts/XC43706-full.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/wave/XC43706-small.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/wave/XC43706-med.png","//xeno-canto.org/sounds/uploaded/BCWZQTGMSO/wave/XC43706-large.png","0:17","2010-01-29",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-43706.mp3"
"99","689709","Chrysococcyx","cupreus","cupreus","African Emerald Cuckoo","Brendan Sloan","Ghana","Atewa Ridge ",NA,NA,"song","https://xeno-canto.org/689709/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//xeno-canto.org/689709","C","10:30","2021-10-30","birds","700 masl approx","male","","field recording","XC689709-R74 Emerald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC689709-small.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC689709-med.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC689709-large.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC689709-full.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC689709-small.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC689709-med.png","//xeno-canto.org/sounds/uploaded/TNTQAOFHFM/wave/XC689709-large.png","0:09","2021-11-30",NA,NA,"","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-689709.mp3"
"100","539541","Chrysococcyx","cupreus","","African Emerald Cuckoo","isaac kilusu","Tanzania","Rubondo island NP",-2.4103,31.879,"song","https://xeno-canto.org/539541/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/539541","C","?","2020-03-12","birds","1300","","","field recording","XC539541-african emer.mp3","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC539541-small.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC539541-med.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC539541-large.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC539541-full.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC539541-small.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC539541-med.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC539541-large.png","0:20","2020-03-29",NA,NA,"bird on top of a big tree","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-539541.mp3"
"101","516111","Chrysococcyx","cupreus","","African Emerald Cuckoo","isaac kilusu","Tanzania","Rubondo island NP",-2.4103,31.879,"song","https://xeno-canto.org/516111/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/516111","C","?","2019-10-15","birds","1300","","","field recording","XC516111-africanemeraldcuckooRingtone.mp3","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC516111-small.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC516111-med.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC516111-large.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/ffts/XC516111-full.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC516111-small.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC516111-med.png","//xeno-canto.org/sounds/uploaded/FAMEEAPTYE/wave/XC516111-large.png","0:10","2020-01-03",NA,NA,"","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-516111.mp3"
"102","514165","Chrysococcyx","cupreus","","African Emerald Cuckoo","Meena Haribal","Tanzania","Kirua, Moshi Rural, Kilimanjaro Region",-3.3468,37.468,"song","https://xeno-canto.org/514165/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/514165","C","09:00","2019-09-28","birds","1200","","","field recording","XC514165-190928_05 african emerald cuckoo and klaass cuckoo.mp3","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514165-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514165-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514165-large.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC514165-full.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514165-small.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514165-med.png","//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC514165-large.png","0:16","2019-12-31",NA,NA,"In the background Klaas's cuckoo is also singing","yes","yes","no","","","no","","","44100","Chrysococcyx klaas",NA,NA,NA,"Chrysococcyx-cupreus-514165.mp3"
"103","508800","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter Boesman","Zambia","Mavunda forest north of Nyundu, North-western province",-12.635615,24.244945,"song","https://xeno-canto.org/508800/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//xeno-canto.org/508800","C","08:30","2019-09-24","birds","","","","field recording","XC508800-LS104589 African Emerald Cuckoo song C.mp3","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC508800-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC508800-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC508800-large.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC508800-full.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC508800-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC508800-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC508800-large.png","0:21","2019-11-28",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-508800.mp3"
"104","460517","Chrysococcyx","cupreus","","African Emerald Cuckoo","Raphaël Nussbaumer","South Africa","Dlinza Forest Nature Reserve, Kwazulu-Natal",-28.8929,31.4494,"song","https://xeno-canto.org/460517/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/460517","C","8:01","2018-12-29","birds","550","","","field recording","XC460517-20181229_070158_ermaurld_cuckoo.mp3","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460517-small.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460517-med.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460517-large.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460517-full.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460517-small.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460517-med.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460517-large.png","0:23","2019-03-06",NA,NA,"also a few species in the background.","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-460517.mp3"
"105","460515","Chrysococcyx","cupreus","","African Emerald Cuckoo","Raphaël Nussbaumer","South Africa","Dlinza Forest Nature Reserve, Kwazulu-Natal",-28.8929,31.4494,"song","https://xeno-canto.org/460515/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/460515","C","7:31","2018-12-29","birds","550","","","field recording","XC460515-20181229_064334_emerauld_spotted_cuckoo.mp3","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460515-small.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460515-med.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460515-large.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/ffts/XC460515-full.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460515-small.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460515-med.png","//xeno-canto.org/sounds/uploaded/KHGERYPVPK/wave/XC460515-large.png","0:31","2019-03-06","Andropadus importunus","Gallirex porphyreolophus","still few background specie missing...","unknown","unknown","unknown","","","no","","","44100",NA,"Pogoniulus bilineatus",NA,NA,"Chrysococcyx-cupreus-460515.mp3"
"106","413122","Chrysococcyx","cupreus","","African Emerald Cuckoo","Juha Honkala","Uganda","Murchison NP, Kibanda, Bulisa, Western Region",2.1458,31.8069,"song","https://xeno-canto.org/413122/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/413122","C","09:00","2018-03-05","birds","800","","","field recording","XC413122-LS110766 African Emerald Cuckoo.mp3","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/ffts/XC413122-small.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/ffts/XC413122-med.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/ffts/XC413122-large.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/ffts/XC413122-full.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/wave/XC413122-small.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/wave/XC413122-med.png","//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/wave/XC413122-large.png","0:58","2018-05-01",NA,NA,"Singing in a top of tree, middle of woodland.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-413122.mp3"
"107","404370","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Vogels","Ghana","Abrufo forest",5.3207,-1.4191,"song","https://xeno-canto.org/404370/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/404370","C","09:00","2018-02-06","birds","190","","","field recording","XC404370-African emerald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC404370-small.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC404370-med.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC404370-large.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC404370-full.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC404370-small.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC404370-med.png","//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC404370-large.png","0:28","2018-03-03",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-404370.mp3"
"108","397560","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Walk into 'Abrafo forest'. From track W of R82. Near Odumase Abrafo. Near Kakum NP , Twifo, Central",5.3207,-1.4191,"song","https://xeno-canto.org/397560/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/397560","C","16:06","2017-11-25","birds","190","","","field recording","XC397560-LS102472_AfricanEmeraldCuckoo_distant_Kakum_20171125_1606.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397560-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397560-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397560-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397560-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397560-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397560-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397560-large.png","0:05","2018-01-01",NA,NA,"Call/song in distance.","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-397560.mp3"
"109","396811","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Kakum NP (walkway)",5.3536,-1.384,"song","https://xeno-canto.org/396811/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/396811","C","07:20","2017-11-24","birds","220","","","field recording","XC396811-LS102424_AfricanEmeraldCuckoo_call_Kakum_20171124_0720.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396811-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396811-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396811-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396811-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396811-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396811-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396811-large.png","0:08","2017-12-24",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-396811.mp3"
"110","396810","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Kakum NP (walkway)",5.3536,-1.384,"song","https://xeno-canto.org/396810/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/396810","C","07:16","2017-11-24","birds","220","","","field recording","XC396810-LS102423_AfricanEmeraldCuckoo_call_Kakum_20171124_0716.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396810-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396810-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396810-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC396810-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396810-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396810-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC396810-large.png","0:22","2017-12-24",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-396810.mp3"
"111","348764","Chrysococcyx","cupreus","insularum","African Emerald Cuckoo","Philippe Verbelen","Sao Tome","Monte Cafe, Mé-Zóchi, São Tomé",0.3005,6.6391,"song","https://xeno-canto.org/348764/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/348764","C","05:53","2016-08-07","birds","700","","","field recording","XC348764-XC 0816_055310 Emerald Cuckoo and distant song Bronze-naped Pigeon.mp3","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC348764-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC348764-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC348764-large.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/ffts/XC348764-full.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC348764-small.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC348764-med.png","//xeno-canto.org/sounds/uploaded/AKJUTKUZTB/wave/XC348764-large.png","1:36","2017-01-02",NA,NA,"The song of a presumed island Bronze-naped Pigeon can be heard at around sec. 36 of the recording. (but probably not without headphones).","no","no","no","","","no","","","44100","Columba malherbii",NA,NA,NA,"Chrysococcyx-cupreus-348764.mp3"
"112","316015","Chrysococcyx","cupreus","","African Emerald Cuckoo","James Bradley","Kenya","Gwassi Hills",-0.636,34.117,"song","https://xeno-canto.org/316015/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/316015","C","11:50","2015-10-28","birds","2150","","","field recording","XC316015-African Emerald Cuckoo_GwassiHills_28Oct2015_1150.mp3","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC316015-small.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC316015-med.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC316015-large.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC316015-full.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC316015-small.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC316015-med.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC316015-large.png","0:14","2016-05-11",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-316015.mp3"
"113","295582","Chrysococcyx","cupreus","","African Emerald Cuckoo","Étienne Leroy","Ivory Coast","Parc National du Banco",5.387,-4.0533,"song","https://xeno-canto.org/295582/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/295582","C","09:00","2015-12-13","birds","30","","","field recording","XC295582-151213-Singe et Coucou folioticol@Banco.mp3","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC295582-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC295582-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC295582-large.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC295582-full.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC295582-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC295582-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC295582-large.png","0:13","2015-12-16",NA,NA,"Other sound is that of a monkey, may be Cercopithecus.","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-295582.mp3"
"114","289342","Chrysococcyx","cupreus","","African Emerald Cuckoo","Daniel Danckwerts","South Africa","Kareedouw, Western District, Eastern Cape",-34.0274,24.4379,"song","https://xeno-canto.org/289342/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/289342","C","07:30","2015-11-03","birds","550","male","","field recording","XC289342-Cuckoo, Emerald (4); Seaview EC 03-11-2015.mp3","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289342-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289342-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289342-large.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC289342-full.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289342-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289342-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC289342-large.png","0:22","2015-11-09",NA,NA,"Male calling loudly from the canopy of forest. ","yes","yes","no","","","no","","","44100","Cuculus clamosus",NA,NA,NA,"Chrysococcyx-cupreus-289342.mp3"
"115","288081","Chrysococcyx","cupreus","","African Emerald Cuckoo","Lynette Rudman","South Africa","Port Elizabeth, Port Elizabeth, Eastern Cape",-33.9994,25.4743,"call","https://xeno-canto.org/288081/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/288081","C","06:00","2015-10-31","birds","140","","","field recording","XC288081-african emerald cuckoo5.mp3","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC288081-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC288081-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC288081-large.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC288081-full.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC288081-small.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC288081-med.png","//xeno-canto.org/sounds/uploaded/SGLTZLDXYI/wave/XC288081-large.png","1:08","2015-10-31",NA,NA,"Bird heard calling from a very tall Eucalyptus tree in a well wooded area in the early morning.","yes","yes","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-288081.mp3"
"116","285391","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Cameroon","Forêt d'Ebogo, Nyong-et-So",3.3802,11.4652,"song","https://xeno-canto.org/285391/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/285391","C","08:00","2015-10-18","birds","650","","","field recording","XC285391-AfricanEmeraldCuckoo_Ebogo_151018_0835_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC285391-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC285391-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC285391-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC285391-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC285391-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC285391-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC285391-large.png","1:10","2015-10-18",NA,NA,"Also Gymnobucco sp. in background (as per J. Girard)","no","no","no","","","no","","","44100","Pogoniulus atroflavus",NA,NA,NA,"Chrysococcyx-cupreus-285391.mp3"
